"","city","id","type","squareMeters","rooms","floorCount","buildYear","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"4907","Lublin","3994403388a6bea15ad7ece9ae920f42","Blok mieszkalny",43,2,4,1970,1.5,11,0.15,1.152,0.182,0.066,0.774,0.914,0.28,"no","yes","no","no","yes",399000,331243
"4908","Lublin","ccaa74b0130f4c05efa40b977d5de5ff","Blok mieszkalny",76.9,4,11,1994,3.75,17,0.534,1.574,0.361,0.206,0.255,1.364,0.084,"yes","yes","yes","no","yes",598000,331243
"4909","Lublin","fb01444c222e515c6f3876b00c1b72da","Blok mieszkalny",35.1,2,4,1969,1.51,11,0.074,1.344,0.024,0.168,0.826,0.753,0.147,"no","no","no","no","yes",289000,331243
"4910","Lublin","1bff59b6ec7463890098074b2d2f887b","Blok mieszkalny",85.5,5,6,1982,3.12,3,0.408,1.71,0.767,0.139,0.753,0.553,0.151,"no","yes","yes","no","yes",639000,331243
"4911","Lublin","e5d0448e8bba0b8acb395823571f4d7c","Blok mieszkalny",41.01,2,3,1961,1.5,12,0.12,1.471,0.145,0.282,0.714,0.694,0.194,"no","yes","no","no","yes",325000,331243
"4912","Lublin","22e32cc972afcdd2363ab81fc41470df","Blok mieszkalny",63.6,4,3,1964,2.66,17,0.146,1.114,0.128,0.218,0.42,0.725,0.107,"yes","yes","no","no","yes",439000,331243
"4913","Lublin","e8dacdf281df5048cabf7a5ed987908e","Blok mieszkalny",38,2,4,1970,1.27,16,0.221,1.336,0.593,0.135,0.336,0.244,0.226,"no","no","no","no","yes",340000,331243
"4914","Lublin","6077fbcddf1d4fb5ee2f52263c2cce2f","Kamienica",81.8,3,3,1975,1.38,23,0.18,1.181,0.041,0.304,0.191,0.232,0.035,"yes","yes","no","no","yes",615000,331243
"4915","Lublin","2d3822a8e05525a536f5e0f3eab2147f","Blok mieszkalny",63.1,3,6,1992,3.68,23,0.118,0.166,0.422,0.072,0.245,0.678,0.241,"no","yes","yes","no","yes",519000,331243
"4916","Lublin","abc28ee577a5f90e68eb82ce0f55e6b7","Kamienica",56,2,1,1938,1.3,13,0.383,0.879,0.843,0.147,0.319,0.434,0.322,"no","yes","no","no","no",299000,331243
"4917","Lublin","3c4ced450bf2fc50d3cdd19c69848f72","Kamienica",34.19,1,2,1940,2.26,4,0.65,0.911,0.936,0.44,0.366,0.821,0.535,"no","yes","no","no","no",239330,331243
"4918","Lublin","ea746e78549093a05fdb202d2ed6b8ec","Kamienica",32.19,1,2,1940,2.26,4,0.65,0.911,0.936,0.44,0.366,0.821,0.535,"no","no","no","no","yes",225330,331243
"4919","Lublin","cc499121e4714de304ec9c2a0007584b","Blok mieszkalny",88,4,1,1969,3.04,29,0.04,0.677,0.37,0.045,0.26,0.148,0.166,"yes","yes","no","no","yes",670000,331243
"4920","Lublin","b5bdeca8d455f208a0a8f6a3e23f3237","Blok mieszkalny",71,4,3,1991,2.82,15,0.407,1.058,0.661,0.314,0.157,0.537,0.04,"yes","yes","no","no","yes",589000,331243
"4921","Lublin","aabb1e3b20a6f256ba30fb81f67646b6","Blok mieszkalny",64,3,4,2008,2.14,27,0.183,0.185,0.128,0.154,0.127,0.598,0.146,"yes","yes","yes","no","yes",685000,331243
"4922","Lublin","4d354833048c7367fc4b1be97aba98f8","Blok mieszkalny",101.6,4,4,2007,2.9,12,0.447,2.015,0.309,0.234,0.346,1.561,0.305,"yes","yes","no","no","yes",910000,331243
"4923","Lublin","641b30df19cfd5dc4acce2d168733dea","Blok mieszkalny",79,4,3,1955,0.85,43,0.104,0.778,0.498,0.169,0.25,0.162,0.195,"no","yes","no","no","yes",799000,331243
"4924","Lublin","a77e25a431a2cdd4331be8fd25e2a3d7","Kamienica",80,3,4,1950,0.95,41,0.088,0.741,0.525,0.054,0.133,0.189,0.129,"no","yes","no","no","yes",849000,331243
"4925","Lublin","c0bbad02028df6b3f222ae67fc2e71d9","Blok mieszkalny",83.44,3,3,2007,2.75,12,0.369,1.675,1.551,0.276,0.408,0.715,0.113,"yes","yes","no","no","yes",655000,331243
"4926","Lublin","e040c6914e65064ace7bc358f475e9a3","Blok mieszkalny",61.5,4,4,1974,3.56,14,0.071,1.394,0.362,0.386,0.228,1.094,0.203,"yes","yes","no","no","yes",375000,331243
"4927","Lublin","c29a75edd19bb111913fae4d3dfdc881","Blok mieszkalny",48.07,2,4,1970,3.33,0,0.65,1.646,1.057,0.584,0.646,1.161,1.055,"no","yes","no","no","yes",333000,331243
"4928","Lublin","e0abc8a2784170c31c8b02e6ca1cee08","Blok mieszkalny",46,2,4,1970,1.27,16,0.221,1.336,0.593,0.135,0.336,0.244,0.226,"no","no","no","no","yes",454000,331243
"4929","Lublin","e748b77419140e7bc3ebb195f2053da9","Blok mieszkalny",65.3,3,3,1960,2.85,15,0.258,0.757,0.053,0.141,0.048,0.389,0.04,"no","yes","no","no","yes",469000,331243
"4930","Lublin","b988192b2f6f5b0b2af706ffb24fc7c4","Blok mieszkalny",75.2,3,4,2010,2.79,11,0.45,1.741,1.572,0.218,0.473,0.757,0.096,"yes","yes","no","no","yes",599000,331243
"4931","Lublin","3e0d4820912c4058bd078ea91aeb0e22","Blok mieszkalny",48.85,3,4,1968,1.12,18,0.082,1.105,0.584,0.196,0.159,0.075,0.179,"no","yes","no","no","yes",439000,331243
"4932","Lublin","50be727b3c17b2d3e6e72144e64c2a88","Blok mieszkalny",62.5,3,11,1992,4.18,12,0.18,2.043,0.083,0.269,0.392,1.891,0.137,"no","no","yes","no","no",5e+05,331243
"4933","Lublin","95e12cf755741294132098356774da20","Blok mieszkalny",55.23,3,3,2015,5.69,11,0.107,3.774,1.373,0.115,0.322,3.211,0.123,"no","yes","yes","no","yes",599000,331243
"4934","Lublin","3ff7d003899aed636fe054f100fceda3","Blok mieszkalny",48.07,2,3,1980,4.08,1,0.746,2.129,0.734,0.592,0.387,1.566,0.755,"yes","yes","no","no","yes",333000,331243
"4935","Lublin","8b57952d270f910f8dff5cdda2df7b2c","Blok mieszkalny",48.55,3,4,1972,3.75,9,0.274,1.569,0.181,0.101,0.127,1.142,0.587,"no","yes","no","no","yes",349000,331243
"4936","Lublin","59cdab1988afb7ce072a627d5d1527a7","Blok mieszkalny",57.9,4,4,1975,1.99,10,0.068,1.63,0.359,0.247,0.802,0.81,0.189,"no","no","no","no","yes",399000,331243
"4937","Lublin","6a1b30f029d6c39350252053134a7bb5","Blok mieszkalny",72.6,4,2,1987,5.04,7,0.491,1.5,0.773,0.214,0.337,0.53,0.306,"no","yes","no","no","yes",639000,331243
"4938","Lublin","4c181f3fb1504d2c12c83de1e31c04cc","Blok mieszkalny",37,2,4,1980,0.98,28,0.051,0.829,0.466,0.085,0.15,0.194,0.217,"no","yes","no","no","yes",370000,331243
"4939","Lublin","eb6f38bde33f5387d55d13b3ec2a384d","Blok mieszkalny",43,2,3,2007,3.73,8,1.006,1.73,1.081,0.22,0.415,2.055,0.07,"no","yes","no","no","yes",415000,331243
"4940","Lublin","1fa9bda1703e3243b6c8f924329f9a8e","Blok mieszkalny",52.3,3,10,1971,2.47,10,0.509,1.309,0.765,0.215,0.249,0.769,0.252,"no","yes","yes","no","yes",409000,331243
"4941","Lublin","c2d9bff199bb91dd81acf59ed55da3d4","Blok mieszkalny",62,3,4,1984,2.66,10,0.285,1.274,0.596,0.239,0.067,0.748,0.189,"no","yes","no","no","yes",499000,331243
"4942","Lublin","53fcf9349c4e24f90eda75c133eb0fdf","Blok mieszkalny",43.43,2,8,1962,1.68,17,0.483,1.19,0.465,0.205,0.114,0.578,0.272,"no","yes","yes","no","yes",455000,331243
"4943","Lublin","b9bcc137d136c5f8ad7fdbdc5e1c5a9d","Blok mieszkalny",55,3,4,1960,3.34,21,0.145,0.392,0.537,0.14,0.328,0.669,0.403,"no","yes","no","no","yes",409000,331243
"4944","Lublin","4bef87f98b784315b00e58bd1307b861","Blok mieszkalny",28.1,1,10,1967,3.19,22,0.152,0.482,0.326,0.095,0.34,0.469,0.314,"no","yes","yes","no","yes",308900,331243
"4945","Lublin","45eb9f8bcee47d7c2747b2c00e43f3cd","Blok mieszkalny",49,2,3,1950,2.42,43,0.186,1.184,0.294,0.239,0.135,0.267,0.178,"no","no","no","no","yes",490000,331243
"4946","Lublin","e542aece1218a9b46e4252169c583b07","Blok mieszkalny",38.72,2,10,1975,3.79,8,0.114,1.629,0.16,0.037,0.204,1.125,0.907,"no","no","yes","no","yes",289000,331243
"4947","Lublin","667e054dbfb53871a4f6622128c1ad29","Blok mieszkalny",58.59,3,5,2017,6.34,18,0.446,3.013,0.061,0.048,0.42,1.98,0.209,"yes","yes","yes","no","yes",620000,331243
"4948","Lublin","1f42f7e7fb170bb6036297a618d91945","Blok mieszkalny",58,3,4,1975,1.5,12,0.12,1.471,0.145,0.282,0.714,0.694,0.194,"yes","yes","no","no","yes",315000,331243
"4949","Lublin","6027daf8d9e1cca3196b53891c17e434","Blok mieszkalny",84.42,3,5,1976,0.95,41,0.088,0.741,0.525,0.054,0.133,0.189,0.129,"no","yes","no","no","yes",614000,331243
"4950","Lublin","5cc0640fb1983679be37d11d633f378e","Blok mieszkalny",70.2,4,4,1988,4.11,24,0.291,1.009,0.305,0.208,0.214,1.127,0.314,"no","yes","no","no","yes",665000,331243
"4951","Lublin","e00a04e24342f3b999126a6ce8ada164","Blok mieszkalny",68.84,3,2,1960,1.01,24,0.164,0.96,0.408,0.214,0.254,0.171,0.349,"yes","no","no","yes","no",650000,331243
"4952","Lublin","53ab6ec5c8cddadeb10269c1581dc6ae","Blok mieszkalny",59.02,3,4,1997,2.87,17,0.279,0.927,0.274,0.209,0.239,0.794,0.213,"no","yes","no","no","yes",489000,331243
"4953","Lublin","afafdbc9495c40da8ac92f742901aad1","Blok mieszkalny",54.1,3,4,1970,1.97,9,0.76,1.423,0.699,0.232,0.373,0.855,0.357,"no","no","yes","no","yes",405000,331243
"4954","Lublin","e06b68397a5daf75d4a8b9606389572c","Blok mieszkalny",61.1,3,5,1979,3.06,16,0.256,1.652,0.324,0.217,0.398,1.232,0.329,"no","yes","yes","no","yes",459000,331243
"4955","Lublin","14bef645ca496e0f597f0fe32e0f1899","Kamienica",47.29,2,3,1870,1.01,50,0.096,0.254,0.404,0.22,0.014,0.097,0.092,"yes","no","no","no","yes",595000,331243
"4956","Lublin","c27419fa0785a079c75ec6b311ce2415","Blok mieszkalny",46.85,2,10,1979,1.52,17,0.349,1.153,0.595,0.092,0.328,0.376,0.233,"no","yes","yes","no","yes",386000,331243
"4957","Lublin","e71ccb1a6b15d8a289c92be735b6698b","Blok mieszkalny",38.72,2,10,1975,3.78,8,0.084,1.615,0.097,0.058,0.135,1.125,0.84,"no","no","yes","no","yes",289000,331243
"4958","Lublin","ef8bac45d7ce428f6eb4247b031307cf","Kamienica",49.64,2,3,1950,0.73,24,0.128,0.492,0.482,0.217,0.199,0.393,0.214,"no","no","no","no","yes",398000,331243
"4959","Lublin","05bf2b0dc0c286162b72555417a307ab","Blok mieszkalny",50,2,2,2003,3.38,20,0.324,0.434,0.063,0.177,0.184,1.233,0.037,"no","yes","no","no","no",349000,331243
"4960","Lublin","6f8268cf214d1f89138bbee488ffcc2c","Blok mieszkalny",65.51,3,8,1987,4,20,0.209,1.254,0.189,0.054,0.231,1.223,0.165,"no","yes","yes","no","yes",629990,331243
"4961","Lublin","13dda8a3f127cbe762755b1bfa76e035","Blok mieszkalny",37,2,10,1975,1.5,12,0.12,1.471,0.145,0.282,0.714,0.694,0.194,"no","no","yes","no","yes",290000,331243
"4962","Lublin","42753e862ea620f492a0af63e7e77f96","Blok mieszkalny",53,2,10,1990,2.75,17,0.225,1.029,0.119,0.197,0.588,0.471,0.121,"yes","yes","yes","no","yes",439000,331243
"4963","Lublin","08dac904d8d1b17aa8735b571b87ac42","Blok mieszkalny",89.41,3,3,2004,5.04,4,0.602,3.081,0.898,0.084,0.118,2.518,0.395,"no","yes","no","no","yes",850000,331243
"4964","Lublin","a520179d1d6838341c7c56c39f401390","Blok mieszkalny",27.5,1,10,1979,2.66,10,0.285,1.274,0.596,0.239,0.067,0.748,0.189,"no","yes","yes","no","yes",280000,331243
"4965","Lublin","0b116a28532b904d8e6c28a874bc8abf","Blok mieszkalny",48,2,10,1980,1.27,16,0.218,1.333,0.594,0.133,0.333,0.241,0.224,"no","yes","no","no","no",324000,331243
"4966","Lublin","354040a0b5cf6a3b1278ddf0bdd579e1","Kamienica",43.96,2,4,1889,1.48,36,0.345,0.648,0.258,0.44,0.09,0.382,0.272,"no","yes","no","no","no",459000,331243
"4967","Lublin","9a782882c80767a0021e2bc4a7fa0a86","Blok mieszkalny",70,3,9,1982,2.51,29,0.083,1.07,0.288,0.226,0.149,0.312,0.138,"no","yes","yes","no","yes",585000,331243
"4968","Lublin","4f5241d7f58f40bc8afa2f16a9f3166a","Blok mieszkalny",59,2,4,1960,1.12,45,0.201,0.62,0.573,0.053,0.063,0.354,0.184,"yes","yes","no","no","yes",515000,331243
"4969","Lublin","695063123e967b13787931a5cc57a188","Kamienica",90,3,3,1905,0.95,41,0.088,0.741,0.525,0.054,0.133,0.189,0.129,"no","no","no","no","yes",595000,331243
"4970","Lublin","196245f8ae18bc54528e79c85dc89245","Blok mieszkalny",72,4,1,1990,2.26,5,0.564,1.624,0.661,0.408,0.374,0.934,0.302,"no","yes","no","no","yes",658999,331243
"4971","Lublin","fc2fe3cb54b90be37d04085af0e6d1f0","Blok mieszkalny",56.91,2,3,2010,2.66,6,0.512,1.657,1.563,0.122,0.598,0.629,0.086,"no","yes","yes","no","yes",499000,331243
"4972","Lublin","f2ef38638c97c3f984dadf7f897e4990","Blok mieszkalny",35.1,2,4,1967,1.57,11,0.163,1.25,0.097,0.104,0.821,0.775,0.14,"no","no","no","no","yes",339000,331243
"4973","Lublin","ff4398033858a2e6c909e6c567f1602f","Blok mieszkalny",70,3,2,1990,3.9,21,0.226,0.429,0.699,0.172,0.41,1.069,0.536,"yes","yes","no","no","yes",569000,331243
"4974","Lublin","80334fbb1470064ff558e138f300dc57","Blok mieszkalny",40,2,10,1978,2.23,18,0.184,0.194,0.255,0.068,0.445,0.603,0.191,"no","no","no","no","yes",295000,331243
"4975","Lublin","6633917ebcdae01c096dbf7894493dcb","Kamienica",37.05,2,2,1910,2.14,9,0.555,0.046,0.418,0.057,0.434,0.482,0.341,"no","no","no","no","yes",3e+05,331243
"4976","Lublin","98dc233b9b6588b749cf90448f40cf5d","Blok mieszkalny",69,3,3,2012,3.21,10,0.116,0.839,0.38,0.141,0.222,1.148,0.327,"no","yes","no","no","no",619000,331243
"4977","Lublin","2661a72509688aa46f71ad5adfd63ff4","Blok mieszkalny",57,3,4,1974,4.38,0,0.619,3.399,1.459,2.155,1.695,2.232,1.803,"yes","yes","no","yes","yes",315000,331243
"4978","Lublin","d0175778c7fe7e78a4e7a5fcf6219d03","Blok mieszkalny",69,3,4,1954,2.1,27,0.13,0.221,0.243,0.269,0.215,0.694,0.224,"no","yes","no","no","yes",599999,331243
"4979","Lublin","f311f9de1ee707c332221c3b151c914c","Blok mieszkalny",62.05,3,2,2000,3.95,1,1.175,2.544,0.98,0.469,1.265,1.412,1.03,"yes","yes","no","no","yes",749000,331243
"4980","Lublin","8e2c3cfbb232992f037d2e73808a63b7","Blok mieszkalny",64,3,3,2020,6.26,19,0.428,2.854,0.214,0.089,0.232,1.743,0.067,"yes","yes","yes","no","yes",625000,331243
"4981","Lublin","11ec88a1e96867ca086ac336714924cc","Blok mieszkalny",32,1,3,1960,0.98,28,0.051,0.829,0.466,0.085,0.15,0.194,0.217,"no","yes","no","no","no",299000,331243
"4982","Lublin","a2ef7a25d31c69a4f446bad18dfba3a4","Kamienica",35.66,2,3,1950,2.5,10,0.177,0.501,0.834,0.197,0.504,0.199,0.119,"no","yes","no","no","yes",320000,331243
"4983","Lublin","f00cd64ff0b72317ade18ab19ed31c33","Kamienica",62,2,3,1959,1.02,22,0.225,1.018,0.401,0.275,0.312,0.2,0.374,"no","no","no","no","yes",409000,331243
"4984","Lublin","38b05a7a359a558c9327c758b40a0fcf","Blok mieszkalny",59.5,3,2,1990,4.31,18,0.183,1.497,0.469,0.198,0.121,1.526,0.092,"yes","yes","no","no","yes",480000,331243
"4985","Lublin","a2bba9167c8fb812ae464b0ffd0b415e","Kamienica",94,4,2,1900,0.23,113,0.139,0.316,0.323,0.33,0.015,0.045,0.12,"no","yes","no","no","yes",745000,331243
"4986","Lublin","8096588764d662c315c8ce7bb855d044","Blok mieszkalny",48,3,4,1980,1.14,18,0.072,1.134,0.598,0.169,0.17,0.075,0.181,"yes","yes","no","no","no",455000,331243
"4987","Lublin","172cae8acb5b1ed7ba6354577f901e6a","Kamienica",64.4,2,3,1900,0.5,25,0.332,0.891,0.432,0.52,0.407,0.339,0.403,"no","no","no","no","yes",647900,331243
"4988","Lublin","3dfdd5b1faa2a586ae89032f5ca19d64","Blok mieszkalny",65,3,10,2018,2.97,7,0.433,1.562,0.726,0.224,0.76,0.411,0.107,"yes","yes","yes","no","yes",845000,331243
"4989","Lublin","861a7b015ba7f909409031c0bdc02475","Blok mieszkalny",45.91,3,4,1975,1.96,16,0.105,1.504,0.49,0.112,0.657,0.354,0.138,"no","no","no","no","yes",316000,331243
"4990","Lublin","a8afbb7bdc959793b1a54c8aea50810a","Blok mieszkalny",54,3,10,1984,0.14,81,0.063,0.549,0.253,0.45,0.103,0.068,0.186,"no","yes","yes","no","yes",496000,331243
"4991","Lublin","f0253e4a0136c54bfc62258b7c257ab4","Blok mieszkalny",104.81,4,3,2001,0.95,41,0.088,0.741,0.525,0.054,0.133,0.189,0.129,"yes","yes","no","no","yes",950000,331243
"4992","Lublin","537d5bf0238f6152827ad67762b005c3","Blok mieszkalny",84.1,4,4,1981,2.82,13,0.229,1.419,0.513,0.28,0.57,0.272,0.17,"no","yes","no","no","no",530000,331243
"4993","Lublin","cce115a72e4eaaf642590c30f86f6ba3","Blok mieszkalny",50,3,4,1977,2.97,7,0.433,1.562,0.726,0.224,0.76,0.411,0.107,"no","yes","no","no","yes",449900,331243
"4994","Lublin","0af73a599b849454c7b49f8de59eae69","Kamienica",138.11,5,4,1955,0.98,28,0.051,0.829,0.466,0.085,0.15,0.194,0.217,"no","no","no","no","yes",836900,331243
"4995","Lublin","31bc250576bd41aa48f7415ce01c6d1d","Blok mieszkalny",110,5,4,1993,2.75,13,0.308,1.086,0.255,0.366,0.555,0.881,0.244,"no","yes","yes","yes","yes",739000,331243
"4996","Łódź","e5b5718752562b65d808c4377a44e776","Blok mieszkalny",53.29,2,3,1955,5,18,0.105,1.562,0.28,0.137,0.332,0.307,0.353,"no","no","no","no","no",289000,658444
"4997","Łódź","d97d1fc9cacc407dff154b356cd97f12","Apartamentowiec",68.07,3,4,2022,0.59,39,0.436,0.914,0.368,0.267,0.257,0.269,0.21,"yes","yes","yes","no","yes",745000,658444
"4998","Łódź","fbccd8b2d61fd4b5d52a047ae0bda20a","Blok mieszkalny",99.2,3,4,1995,2.8,8,0.098,0.62,0.27,0.386,0.205,1.692,0.597,"no","yes","no","yes","yes",730000,658444
"4999","Łódź","58b83bf508040410fdeabf1977026e9b","Blok mieszkalny",49.64,2,3,1952,0.95,18,0.23,0.719,0.138,0.171,0.471,0.775,0.102,"yes","no","no","yes","yes",330000,658444
"5000","Łódź","a0717028531bbbd8d4c5d1e93ab70aa4","Blok mieszkalny",56,2,2,1965,1.17,17,0.166,0.429,0.676,0.067,0.336,0.392,0.301,"yes","no","no","no","yes",437000,658444
"5001","Łódź","caa2e9b1b3426f937881054591ec128d","Apartamentowiec",66.84,3,10,2023,4.89,13,0.248,3.33,0.39,0.395,0.215,1.034,0.242,"yes","yes","yes","yes","no",514700,658444
"5002","Łódź","b453a09d50ff24738820ee303fc88075","Kamienica",72,4,3,1920,2.22,51,0.047,0.304,0.623,0.297,0.06,0.638,0.209,"no","no","no","yes","yes",525000,658444
"5003","Łódź","769ce0dbc82b877d03561e490e100554","Apartamentowiec",128,6,3,1998,7.26,2,0.686,1.033,0.915,0.294,0.624,2.351,0.445,"yes","yes","yes","yes","yes",846000,658444
"5004","Łódź","82ec915f877a92fb7f8a03507f137ff6","Blok mieszkalny",57,3,10,1977,0.75,22,0.267,0.42,0.063,0.295,0.135,0.408,0.182,"no","yes","yes","no","yes",449000,658444
"5005","Łódź","74d3bb89f782bb42c5d917c0763b131c","Blok mieszkalny",60.51,3,4,1977,2.19,11,0.393,1.859,0.285,0.139,0.265,1.729,0.204,"yes","yes","no","no","yes",435000,658444
"5006","Łódź","dac227b2a84998b4daac6e1299dbbab5","Blok mieszkalny",53.19,2,4,1959,4.37,12,0.145,0.544,0.597,0.171,0.245,1.939,0.026,"yes","no","no","no","yes",295000,658444
"5007","Łódź","b1ff6aea81d61388e806d1e1266f1fb4","Apartamentowiec",41.35,3,5,2023,3.89,7,0.171,0.174,0.972,0.416,0.519,0.97,0.41,"yes","yes","yes","yes","no",434070,658444
"5008","Łódź","a7886bc5bd2a1243b3daea404913471a","Blok mieszkalny",36,2,4,1970,5.52,19,0.199,1.031,0.045,0.225,0.119,1.522,0.125,"yes","yes","no","no","yes",295000,658444
"5009","Łódź","b449717c3fc2c68a1252704574144d38","Apartamentowiec",63,3,4,2020,3.08,16,0.371,0.365,0.561,0.307,0.231,1.138,0.445,"yes","yes","yes","no","no",560000,658444
"5010","Łódź","ab906f4fa91f9e326ddd47e10b68a17e","Blok mieszkalny",60,4,4,1970,0.82,17,0.239,0.344,0.351,0.13,0.584,0.705,0.173,"yes","yes","no","no","yes",595000,658444
"5011","Łódź","d4b06e8222fd1771aca2f7c8b49d2fd5","Blok mieszkalny",44,3,4,1978,5.88,22,0.222,0.617,0.176,0.092,0.354,0.218,0.138,"no","yes","no","no","yes",419000,658444
"5012","Łódź","ec6c2ffe87592be887739236fedd9e14","Blok mieszkalny",48.15,2,10,1978,1.09,17,0.245,0.564,0.38,0.265,0.199,0.37,0.056,"no","yes","yes","no","yes",429000,658444
"5013","Łódź","72a1a86375dff1e69bea7cd39f3aa47b","Blok mieszkalny",69.92,3,7,2017,1.56,23,0.046,0.735,0.047,0.15,0.228,1.147,0.238,"yes","yes","yes","yes","no",749000,658444
"5014","Łódź","5d8d52077920e1db6576831472bf39ff","Apartamentowiec",44,2,2,2020,4.1,3,0.702,1.616,0.432,1.264,0.431,1.132,0.521,"yes","yes","yes","yes","no",430000,658444
"5015","Łódź","4efc8f37a7078b72fa872a2fd935a723","Apartamentowiec",88,4,3,2012,8.94,4,1.161,2.757,0.675,0.203,0.938,4.529,0.287,"no","yes","yes","yes","yes",749000,658444
"5016","Łódź","4edc0663d5efc3a9ae2729c5afec7a48","Blok mieszkalny",37.2,2,10,1972,2.75,5,0.37,0.819,0.234,0.531,0.477,1.964,0.689,"yes","no","yes","no","yes",240000,658444
"5017","Łódź","07ee9e4d3d3501e6e16de000b18d0567","Kamienica",86.8,4,1,1920,1.27,41,0.31,0.717,0.17,0.032,0.195,0.807,0.18,"no","yes","no","no","no",570000,658444
"5018","Łódź","01d4ac9d5bbd8ddde521961cd867badb","Blok mieszkalny",51.11,2,4,1982,5.5,17,0.143,0.606,0.345,0.086,0.438,0.353,0.239,"no","yes","no","no","yes",329000,658444
"5019","Łódź","70fdf64bd666494cbbd9cb5254d77524","Blok mieszkalny",43.19,2,4,1980,5.13,7,0.311,2.651,0.256,0.427,1.876,1.227,0.211,"no","yes","no","no","yes",299000,658444
"5020","Łódź","01cb52da0eb23fd72516ed08cad1984d","Blok mieszkalny",45,2,10,1975,5.95,17,0.197,1.027,0.107,0.192,0.373,1.3,0.113,"yes","yes","yes","no","yes",355000,658444
"5021","Łódź","e42a0ce45a8835115bbcfd6d4fe278c6","Blok mieszkalny",47,2,11,1977,1.68,17,0.28,0.95,0.317,0.124,0.17,1.133,0.133,"yes","yes","yes","no","yes",360000,658444
"5022","Łódź","9a3d3e3be50da5897674bb1459a31fc4","Blok mieszkalny",42.42,2,4,1973,6.08,22,0.177,0.636,0.401,0.236,0.288,3.89,0.274,"no","yes","no","no","yes",385000,658444
"5023","Łódź","7527124a8bb9745ed6a34ff70bd23228","Blok mieszkalny",34,1,4,1962,4.27,9,0.222,0.435,0.623,0.175,0.262,1.908,0.084,"yes","no","no","no","yes",275000,658444
"5024","Łódź","59aa438322249ce7afab83f239b2af8a","Apartamentowiec",60,2,4,2012,3.86,5,0.516,0.473,0.576,0.444,0.635,3.393,0.365,"yes","yes","yes","yes","no",499999,658444
"5025","Łódź","e7d727588d200b732b2e418198d6343c","Blok mieszkalny",48,3,4,1970,5.19,16,0.087,1.368,0.568,0.186,0.272,2.392,0.142,"yes","yes","no","no","yes",320000,658444
"5026","Łódź","47688a84bae96c20ce34e3c7ff1c9964","Apartamentowiec",52.64,2,6,2022,3.8,7,0.246,0.299,0.928,0.288,0.388,0.838,0.454,"no","yes","yes","yes","no",640000,658444
"5027","Łódź","8c810f3073c8545855b71d8273e36b71","Apartamentowiec",75.63,3,6,2011,2.13,7,0.298,0.496,0.496,0.275,0.372,1.947,0.208,"no","yes","yes","no","no",750000,658444
"5028","Łódź","1b9a15c774f14f8ca1d4331f70b977b7","Blok mieszkalny",32.1,1,4,1960,1.75,12,0.188,0.654,0.502,0.135,0.696,0.778,0.298,"no","yes","no","no","no",255000,658444
"5029","Łódź","f0947598c22ccefb35cc5458d6e7e8ba","Blok mieszkalny",65,3,15,1978,2.7,49,0.089,0.205,0.312,0.37,0.165,0.84,0.236,"no","yes","yes","no","no",429000,658444
"5030","Łódź","f6edaa23b4a999eced85b943144d7985","Blok mieszkalny",52.63,2,3,1959,4.08,8,0.426,1.482,0.772,0.733,0.21,0.42,0.731,"no","no","no","no","no",370000,658444
"5031","Łódź","24df5f0e54aa00b2ac78a070aa74c5da","Blok mieszkalny",53,3,4,1966,5.84,30,0.261,0.313,0.223,0.065,0.243,4.186,0.175,"no","no","no","no","no",449000,658444
"5032","Łódź","fc6473e69f64a279494a9afb5ea862d4","Apartamentowiec",60.01,3,3,2022,8.33,2,0.384,0.967,0.816,0.524,0.683,2.804,0.203,"no","yes","yes","no","no",759000,658444
"5033","Łódź","527cff0461b38ba64bc214e7125feedc","Blok mieszkalny",83.4,3,3,2021,8.71,0,1.071,2.22,2.04,0.848,1.639,2.995,1.3,"no","yes","no","no","no",749000,658444
"5034","Łódź","f00be34138e20a1f3b8c0ec65281cd9c","Blok mieszkalny",55.58,3,10,1968,1.96,13,0.412,0.847,0.379,0.338,0.279,1.471,0.127,"no","yes","yes","no","no",390000,658444
"5035","Łódź","49c57fd77223f85c51b8b7e51f26f759","Apartamentowiec",42.98,2,5,2020,3.45,8,0.403,0.452,0.843,0.377,0.394,1,0.106,"no","yes","yes","no","no",451290,658444
